instno,instlvl,couninstno,cityinstno,instname,fullname,shortname,status
341225014,3,341225,3412,阜南县曹集镇营业所,阜南县曹集镇营业所,曹集镇营业所,0
341225015,3,341225,3412,阜南县许堂乡营业所,阜南县许堂乡营业所,许堂乡营业所,0
341225016,3,341225,3412,阜南县赵集镇营业所,阜南县赵集镇营业所,赵集镇营业所,0
341225017,3,341225,3412,阜南县苗集镇营业所,阜南县苗集镇营业所,苗集镇营业所,0
341225018,3,341225,3412,阜南县地城镇营业所,阜南县地城镇营业所,地城镇营业所,0
341225019,3,341225,3412,阜南县于集营业所,阜南县于集营业所,于集营业所,0
341225020,3,341225,3412,阜南县会龙营业所,阜南县会龙营业所,会龙营业所,0
341225021,3,341225,3412,阜南县公桥营业所,阜南县公桥营业所,公桥营业所,0
341225023,3,341225,3412,阜南县洪河桥镇营业所,阜南县洪河桥镇营业所,洪河桥镇营业所,0
341225027,3,341225,3412,阜南县新村镇营业所,阜南县新村镇营业所,新村镇营业所,0
341226,2,341226,3412,颍上县,颍上县,颍上县,0
341226001,3,341226,3412,颍上县青年营业所,颍上县青年营业所,青年营业所,0
341226002,3,341226,3412,颍上县杨湖镇营业所,颍上县杨湖镇营业所,杨湖镇营业所,0
341226004,3,341226,3412,颍上县城南营业所,颍上县城南营业所,城南营业所,0
341226005,3,341226,3412,颍上县江口镇营业所,颍上县江口镇营业所,江口镇营业所,0
341226006,3,341226,3412,颍上县半岗镇营业所,颍上县半岗镇营业所,半岗镇营业所,0
341226007,3,341226,3412,颍上县润河镇营业所,颍上县润河镇营业所,润河镇营业所,0
341226008,3,341226,3412,颍上县新集镇营业所,颍上县新集镇营业所,新集镇营业所,0
341226009,3,341226,3412,颍上县陈桥镇营业所,颍上县陈桥镇营业所,陈桥镇营业所,0
341226011,3,341226,3412,颍上县六十铺镇营业所,颍上县六十铺镇营业所,六十铺镇营业所,0
341226012,3,341226,3412,颍上县盛堂乡营业所,颍上县盛堂乡营业所,盛堂乡营业所,0
341226013,3,341226,3412,颍上县南照镇营业所,颍上县南照镇营业所,南照镇营业所,0
341226014,3,341226,3412,颍上县红星镇营业所,颍上县红星镇营业所,红星镇营业所,0
341226015,3,341226,3412,颍上县刘集镇营业所,颍上县刘集镇营业所,刘集镇营业所,0
341226016,3,341226,3412,颍上县夏桥镇营业所,颍上县夏桥镇营业所,夏桥镇营业所,0
341226017,3,341226,3412,颍上县十八铺镇营业所,颍上县十八铺镇营业所,十八铺镇营业所,0
341226018,3,341226,3412,颍上县建颍乡营业所,颍上县建颍乡营业所,建颍乡营业所,0
341226019,3,341226,3412,颍上县黄桥镇营业所,颍上县黄桥镇营业所,黄桥镇营业所,0
341226020,3,341226,3412,颍上县耿棚镇营业所,颍上县耿棚镇营业所,耿棚镇营业所,0
341226021,3,341226,3412,颍上县江店镇营业所,颍上县江店镇营业所,江店镇营业所,0
341226022,3,341226,3412,颍上县王岗镇营业所,颍上县王岗镇营业所,王岗镇营业所,0
341226023,3,341226,3412,颍上县营业大楼营业所,颍上县营业大楼营业所,营业大楼营业所,0
341226026,3,341226,3412,颍上县管仲营业所,颍上县管仲营业所,管仲营业所,0
341282,2,341282,3412,界首市,界首市,界首市,0
341282001,3,341282,3412,界首市人民西路营业所,界首市人民西路营业所,人民西路营业所,0
341282002,3,341282,3412,界首市宝兰营业所,界首市宝兰营业所,宝兰营业所,0
341282003,3,341282,3412,界首市田营镇营业所  ,界首市田营镇营业所  ,田营镇营业所  ,0
341282004,3,341282,3412,界首市光武广场营业所,界首市光武广场营业所,光武广场营业所,0
341282005,3,341282,3412,界首市河南营业所,界首市河南营业所,河南营业所,0
341282006,3,341282,3412,界首市东城营业所,界首市东城营业所,东城营业所,0
341282007,3,341282,3412,界首市陶庙镇营业所,界首市陶庙镇营业所,陶庙镇营业所,0
341282008,3,341282,3412,界首市泉阳镇营业所,界首市泉阳镇营业所,泉阳镇营业所,0
341282009,3,341282,3412,界首市砖集镇营业所,界首市砖集镇营业所,砖集镇营业所,0
341282010,3,341282,3412,界首市张大桥营业所,界首市张大桥营业所,张大桥营业所,0
341282011,3,341282,3412,界首市王集镇营业所,界首市王集镇营业所,王集镇营业所,0
341282013,3,341282,3412,界首市光武镇营业所,界首市光武镇营业所,光武镇营业所,0
341282014,3,341282,3412,界首市顾集镇营业所,界首市顾集镇营业所,顾集镇营业所,0
341282015,3,341282,3412,界首市舒庄镇营业所,界首市舒庄镇营业所,舒庄镇营业所,0
341282016,3,341282,3412,界首市代桥镇营业所,界首市代桥镇营业所,代桥镇营业所,0
341282019,3,341282,3412,界首市中原路营业所,界首市中原路营业所,中原路营业所,0
3413,1,000000,3413,宿州地区,宿州,宿州,0
341301,2,341301,3413,宿州市,宿州市,宿州市,0
341301001,3,341301,3413,宿州市沱河营业所,宿州市沱河营业所,沱河营业所,0
341301002,3,341301,3413,宿州市汴河西路营业所,宿州市汴河西路营业所,汴河西路营业所,0
341301003,3,341301,3413,宿州市东仙桥营业所,宿州市东仙桥营业所,东仙桥营业所,0
341301004,3,341301,3413,宿州市淮海路营业所,宿州市淮海路营业所,淮海路营业所,9
341301005,3,341301,3413,宿州市三八路营业所,宿州市三八路营业所,三八路营业所,0
341301006,3,341301,3413,宿州市银河绿苑营业所,宿州市银河绿苑营业所,银河绿苑营业所,0
341301007,3,341301,3413,宿州市道东营业所,宿州市道东营业所,道东营业所,0
341301009,3,341301,3413,宿州市纺织路营业所,宿州市纺织路营业所,纺织路营业所,0
341301010,3,341301,3413,宿州市桃园镇营业所,宿州市桃园镇营业所,桃园镇营业所,0
341301011,3,341301,3413,宿州市怀远路营业所,宿州市怀远路营业所,怀远路营业所,0
341301012,3,341301,3413,宿州市浍水东路营业所,宿州市浍水东路营业所,浍水东路营业所,0
341301013,3,341301,3413,宿州市朱仙庄镇营业所,宿州市朱仙庄镇营业所,朱仙庄镇营业所,0
341301014,3,341301,3413,宿州市时村一所营业所,宿州市时村一所营业所,时村一所营业所,0
341301015,3,341301,3413,宿州市大店镇营业所,宿州市大店镇营业所,大店镇营业所,0
341301017,3,341301,3413,宿州市时村二所营业所,宿州市时村二所营业所,时村二所营业所,0
341301020,3,341301,3413,宿州市符离镇黄山路营业所 ,宿州市符离镇黄山路营业所 ,符离镇黄山路营业所,0
341301021,3,341301,3413,宿州市符离镇中华路营业所 ,宿州市符离镇中华路营业所 ,符离镇中华路营业所,0
341301023,3,341301,3413,宿州市褚兰镇营业所,宿州市褚兰镇营业所,褚兰镇营业所,0
341301025,3,341301,3413,宿州市解集乡营业所,宿州市解集乡营业所,解集乡营业所,0
341301026,3,341301,3413,宿州市灰古镇营业所,宿州市灰古镇营业所,灰古镇营业所,0
341301027,3,341301,3413,宿州市大营镇营业所,宿州市大营镇营业所,大营镇营业所,0
341301028,3,341301,3413,宿州市西寺坡镇营业所,宿州市西寺坡镇营业所,西寺坡镇营业所,0
341301029,3,341301,3413,宿州市夹沟镇营业所,宿州市夹沟镇营业所,夹沟镇营业所,0
341301030,3,341301,3413,宿州市永安镇营业所,宿州市永安镇营业所,永安镇营业所,0
341301032,3,341301,3413,宿州市苗安乡营业所,宿州市苗安乡营业所,苗安乡营业所,0
341301034,3,341301,3413,宿州市芦岭镇营业所,宿州市芦岭镇营业所,芦岭镇营业所,0
341301036,3,341301,3413,宿州市浍水西路营业所,宿州市浍水西路营业所,浍水西路营业所,0
341301038,3,341301,3413,宿州市支河营业所,宿州市支河营业所,支河营业所,0
341301039,3,341301,3413,宿州市祁东新村营业所,宿州市祁东新村营业所,祁东新村营业所,0
341301040,3,341301,3413,宿州市蒿沟营业所,宿州市蒿沟营业所,蒿沟营业所,0
341301041,3,341301,3413,宿州市美庐花园营业所,宿州市美庐花园营业所,美庐花园营业所,9
341321,2,341321,3413,砀山县,砀山县,砀山县,0
341321001,3,341321,3413,砀山县人民东路营业所,砀山县人民东路营业所,人民东路营业所,0
341321002,3,341321,3413,砀山县葛集镇营业所,砀山县葛集镇营业所,葛集镇营业所,0
341321003,3,341321,3413,砀山县园艺场营业所,砀山县园艺场营业所,园艺场营业所,0
341321004,3,341321,3413,砀山县程庄镇营业所,砀山县程庄镇营业所,程庄镇营业所,0
341321005,3,341321,3413,砀山县曹庄镇营业所,砀山县曹庄镇营业所,曹庄镇营业所,0
341321006,3,341321,3413,砀山县良梨镇营业所,砀山县良梨镇营业所,良梨镇营业所,0
341321007,3,341321,3413,砀山县唐寨镇营业所,砀山县唐寨镇营业所,唐寨镇营业所,0
341321008,3,341321,3413,砀山县振兴营业所,砀山县振兴营业所,振兴营业所,0
341321009,3,341321,3413,砀山县范庄营业所,砀山县范庄营业所,范庄营业所,0
341321010,3,341321,3413,砀山县意发营业所,砀山县意发营业所,意发营业所,0
341321011,3,341321,3413,砀山县关帝庙镇营业所,砀山县关帝庙镇营业所,关帝庙镇营业所,0
341321012,3,341321,3413,砀山县周寨镇营业所,砀山县周寨镇营业所,周寨镇营业所,0
341321013,3,341321,3413,砀山县刘集营业所,砀山县刘集营业所,刘集营业所,0
341321014,3,341321,3413,砀山县官庄镇营业所,砀山县官庄镇营业所,官庄镇营业所,0
341321016,3,341321,3413,砀山县小屯营业所,砀山县小屯营业所,小屯营业所,0
341321017,3,341321,3413,砀山县果园场营业所,砀山县果园场营业所,果园场营业所,0
341321018,3,341321,3413,砀山县玄庙镇营业所,砀山县玄庙镇营业所,玄庙镇营业所,0
341321019,3,341321,3413,砀山县文庄营业所,砀山县文庄营业所,文庄营业所,0
341321020,3,341321,3413,砀山县刘庄营业所,砀山县刘庄营业所,刘庄营业所,0
341321021,3,341321,3413,砀山县朱楼镇营业所,砀山县朱楼镇营业所,朱楼镇营业所,0
341321022,3,341321,3413,砀山县陈庄营业所,砀山县陈庄营业所,陈庄营业所,0
341321023,3,341321,3413,砀山县东升路营业所,砀山县东升路营业所,东升路营业所,0
341322,2,341322,3413,萧县,萧县,萧县,0
341322002,3,341322,3413,萧县杨楼镇营业所,萧县杨楼镇营业所,杨楼镇营业所,0
341322004,3,341322,3413,萧县马井镇营业所,萧县马井镇营业所,马井镇营业所,0
341322005,3,341322,3413,萧县赵庄镇营业所,萧县赵庄镇营业所,赵庄镇营业所,0
341322006,3,341322,3413,萧县张庄寨镇营业所,萧县张庄寨镇营业所,张庄寨镇营业所,0
341322007,3,341322,3413,萧县王寨镇营业所,萧县王寨镇营业所,王寨镇营业所,0
341322008,3,341322,3413,萧县白土镇营业所,萧县白土镇营业所,白土镇营业所,0
341322012,3,341322,3413,萧县大庄营业所,萧县大庄营业所,大庄营业所,0
341322013,3,341322,3413,萧县朱庄营业所,萧县朱庄营业所,朱庄营业所,0
341322014,3,341322,3413,萧县大屯镇营业所,萧县大屯镇营业所,大屯镇营业所,0
341322015,3,341322,3413,萧县圣泉乡营业所,萧县圣泉乡营业所,圣泉乡营业所,0
341322016,3,341322,3413,萧县健康路营业所,萧县健康路营业所,健康路营业所,0
341322017,3,341322,3413,萧县刘套镇营业所,萧县刘套镇营业所,刘套镇营业所,0
341322018,3,341322,3413,萧县酒店乡营业所,萧县酒店乡营业所,酒店乡营业所,0
341322019,3,341322,3413,萧县城南营业所,萧县城南营业所,城南营业所,0
341322020,3,341322,3413,萧县青龙集镇营业所,萧县青龙集镇营业所,青龙集镇营业所,0
341322021,3,341322,3413,萧县国防路营业所,萧县国防路营业所,国防路营业所,0
341322022,3,341322,3413,萧县杜楼镇营业所,萧县杜楼镇营业所,杜楼镇营业所,0
341322023,3,341322,3413,萧县新庄镇营业所,萧县新庄镇营业所,新庄镇营业所,0
341322024,3,341322,3413,萧县庄里营业所,萧县庄里营业所,庄里营业所,0
341322025,3,341322,3413,萧县萧孙路营业所,萧县萧孙路营业所,萧孙路营业所,0
341322026,3,341322,3413,萧县招凤路营业所,萧县招凤路营业所,招凤路营业所,0
341323,2,341323,3413,灵壁县,灵壁县,灵壁县,0
341323002,3,341323,3413,灵璧县灵西营业所,灵璧县灵西营业所,灵西营业所,0
341323003,3,341323,3413,灵璧县韦集镇营业所,灵璧县韦集镇营业所,韦集镇营业所,0
341323004,3,341323,3413,灵璧县黄湾镇营业所,灵璧县黄湾镇营业所,黄湾镇营业所,0
341323005,3,341323,3413,灵璧县娄庄镇营业所,灵璧县娄庄镇营业所,娄庄镇营业所,0
341323006,3,341323,3413,灵璧县杨疃镇营业所,灵璧县杨疃镇营业所,杨疃镇营业所,0
341323008,3,341323,3413,灵璧县尹集镇营业所,灵璧县尹集镇营业所,尹集镇营业所,0
341323009,3,341323,3413,灵璧县尤集镇营业所,灵璧县尤集镇营业所,尤集镇营业所,0
341323010,3,341323,3413,灵璧县夏楼镇营业所,灵璧县夏楼镇营业所,夏楼镇营业所,0
341323011,3,341323,3413,灵璧县九顶镇营业所,灵璧县九顶镇营业所,九顶镇营业所,0
341323012,3,341323,3413,灵璧县渔沟镇营业所,灵璧县渔沟镇营业所,渔沟镇营业所,0
341323013,3,341323,3413,灵璧县高楼镇营业所,灵璧县高楼镇营业所,高楼镇营业所,0
341323014,3,341323,3413,灵璧县浍沟镇营业所,灵璧县浍沟镇营业所,浍沟镇营业所,0
341323016,3,341323,3413,灵璧县向阳营业所,灵璧县向阳营业所,向阳营业所,0
341323017,3,341323,3413,灵璧县朱集乡营业所,灵璧县朱集乡营业所,朱集乡营业所,0
341323018,3,341323,3413,灵璧县大路乡营业所,灵璧县大路乡营业所,大路乡营业所,0
341323019,3,341323,3413,灵璧县大庙乡营业所,灵璧县大庙乡营业所,大庙乡营业所,0
341323020,3,341323,3413,灵璧县禅堂营业所,灵璧县禅堂营业所,禅堂营业所,0
341324,2,341324,3413,泗县,泗县,泗县,0
341324001,3,341324,3413,泗县草沟镇营业所,泗县草沟镇营业所,草沟镇营业所,0
341324003,3,341324,3413,泗县黄圩镇营业所,泗县黄圩镇营业所,黄圩镇营业所,0
341324004,3,341324,3413,泗县屏山镇营业所,泗县屏山镇营业所,屏山镇营业所,0
341324005,3,341324,3413,泗县山头镇营业所,泗县山头镇营业所,山头镇营业所,0
341324006,3,341324,3413,泗县黑塔镇营业所,泗县黑塔镇营业所,黑塔镇营业所,0
341324007,3,341324,3413,泗县刘圩镇营业所,泗县刘圩镇营业所,刘圩镇营业所,0
341324008,3,341324,3413,泗县墩集镇营业所,泗县墩集镇营业所,墩集镇营业所,0
341324009,3,341324,3413,泗县丁湖镇营业所,泗县丁湖镇营业所,丁湖镇营业所,0
341324010,3,341324,3413,泗县南关营业所,泗县南关营业所,南关营业所,0
341324011,3,341324,3413,泗县长沟镇营业所,泗县长沟镇营业所,长沟镇营业所,0
341324012,3,341324,3413,泗县瓦坊营业所,泗县瓦坊营业所,瓦坊营业所,0
341324015,3,341324,3413,泗县杨集营业所,泗县杨集营业所,杨集营业所,0
3415,1,000000,3415,六安地区,六安,六安,0
341501,2,341501,3415,六安市,六安市,六安市,0
341501001,3,341501,3415,六安市人民路营业所,六安市人民路营业所,人民路营业所,9
341501002,3,341501,3415,六安市三里桥营业所,六安市三里桥营业所,三里桥营业所,0
341501003,3,341501,3415,六安市七里站营业所,六安市七里站营业所,七里站营业所,0
341501005,3,341501,3415,六安市皋城路营业所,六安市皋城路营业所,皋城路营业所,0
341501007,3,341501,3415,六安市解放北路营业所,六安市解放北路营业所,解放北路营业所,0
341501008,3,341501,3415,六安市小东门营业所,六安市小东门营业所,小东门营业所,9
341501011,3,341501,3415,六安市新安镇营业所,六安市新安镇营业所,新安镇营业所,0
341501012,3,341501,3415,六安市徐集营业所,六安市徐集营业所,徐集营业所,0
341501013,3,341501,3415,六安市东河口镇营业所,六安市东河口镇营业所,东河口镇营业所,0
341501014,3,341501,3415,六安市丁集镇营业所,六安市丁集镇营业所,丁集镇营业所,0
341501015,3,341501,3415,六安市独山营业所,六安市独山营业所,独山营业所,0
341501017,3,341501,3415,六安市三十铺营业所,六安市三十铺营业所,三十铺营业所,0
341501018,3,341501,3415,六安市双河营业所,六安市双河营业所,双河营业所,0
341501019,3,341501,3415,六安市孙岗镇营业所,六安市孙岗镇营业所,孙岗镇营业所,0
341501020,3,341501,3415,六安市毛坦厂镇营业所,六安市毛坦厂镇营业所,毛坦厂镇营业所,0
341501021,3,341501,3415,六安市施桥镇营业所,六安市施桥镇营业所,施桥镇营业所,0
341501022,3,341501,3415,六安市椿树营业所,六安市椿树营业所,椿树营业所,0
341501023,3,341501,3415,六安市分路口营业所,六安市分路口营业所,分路口营业所,0
341501024,3,341501,3415,六安市固镇营业所,六安市固镇营业所,固镇营业所,0
341501025,3,341501,3415,六安市城南镇营业所,六安市城南镇营业所,城南镇营业所,0
341501026,3,341501,3415,六安市江店镇营业所,六安市江店镇营业所,江店镇营业所,0
341501027,3,341501,3415,六安市城东营业所,六安市城东营业所,城东营业所,0
341501028,3,341501,3415,六安市叶集城关营业所,六安市叶集城关营业所,叶集城关营业所,0
341501029,3,341501,3415,六安市龙河路营业所,六安市龙河路营业所,龙河路营业所,0
341522,2,341522,3415,霍邱县,霍邱县,霍邱县,0
341522001,3,341522,3415,霍邱县西湖路营业所,霍邱县西湖路营业所,西湖路营业所,0
341522002,3,341522,3415,霍邱县光明路营业所,霍邱县光明路营业所,光明路营业所,0
341522004,3,341522,3415,霍邱县马店营业所,霍邱县马店营业所,马店营业所,0
341522005,3,341522,3415,霍邱县姚李镇营业所,霍邱县姚李镇营业所,姚李镇营业所,0
341522006,3,341522,3415,霍邱县长集镇营业所,霍邱县长集镇营业所,长集镇营业所,0
341522007,3,341522,3415,霍邱县新店镇营业所,霍邱县新店镇营业所,新店镇营业所,0
341522008,3,341522,3415,霍邱县潘集镇营业所,霍邱县潘集镇营业所,潘集镇营业所,0
341522009,3,341522,3415,霍邱县孟集镇营业所,霍邱县孟集镇营业所,孟集镇营业所,0
341522010,3,341522,3415,霍邱县高塘镇营业所,霍邱县高塘镇营业所,高塘镇营业所,0
341522011,3,341522,3415,霍邱县岔路镇营业所,霍邱县岔路镇营业所,岔路镇营业所,0
341522012,3,341522,3415,霍邱县河口营业所,霍邱县河口营业所,河口营业所,0
341522013,3,341522,3415,霍邱县户胡镇营业所,霍邱县户胡镇营业所,户胡镇营业所,0
341522014,3,341522,3415,霍邱县城南营业所,霍邱县城南营业所,城南营业所,0
341522015,3,341522,3415,霍邱县蓼城路营业所,霍邱县蓼城路营业所,蓼城路营业所,0
341522016,3,341522,3415,霍邱县石店镇营业所,霍邱县石店镇营业所,石店镇营业所,0
341522018,3,341522,3415,霍邱县洪集镇营业所,霍邱县洪集镇营业所,洪集镇营业所,0
341523,2,341523,3415,舒城县,舒城县,舒城县,0
341523001,3,341523,3415,舒城县春秋路营业所,舒城县春秋路营业所,春秋路营业所,0
341523003,3,341523,3415,舒城县十字街营业所,舒城县十字街营业所,十字街营业所,0
341523004,3,341523,3415,舒城县城西营业所,舒城县城西营业所,城西营业所,0
341523005,3,341523,3415,舒城县干汊河营业所,舒城县干汊河营业所,干汊河营业所,0
341523006,3,341523,3415,舒城县花桥路营业所,舒城县花桥路营业所,花桥路营业所,0
341523007,3,341523,3415,舒城县柏林乡营业所,舒城县柏林乡营业所,柏林乡营业所,0
341523008,3,341523,3415,舒城县桃溪营业所,舒城县桃溪营业所,桃溪营业所,0
341523009,3,341523,3415,舒城县孔集营业所,舒城县孔集营业所,孔集营业所,0
341523010,3,341523,3415,舒城县晓天镇营业所,舒城县晓天镇营业所,晓天镇营业所,0
341523011,3,341523,3415,舒城县高峰乡营业所,舒城县高峰乡营业所,高峰乡营业所,0
341523012,3,341523,3415,舒城县山七镇营业所,舒城县山七镇营业所,山七镇营业所,0
341523013,3,341523,3415,舒城县南港营业所,舒城县南港营业所,南港营业所,0
341523014,3,341523,3415,舒城县西衖营业所,舒城县西衖营业所,西衖营业所,0
341523015,3,341523,3415,舒城县舒茶营业所,舒城县舒茶营业所,舒茶营业所,0
341523016,3,341523,3415,舒城县春秋乡营业所,舒城县春秋乡营业所,春秋乡营业所,0
341523017,3,341523,3415,舒城县千人桥营业所,舒城县千人桥营业所,千人桥营业所,0
341523018,3,341523,3415,舒城县杭埠镇营业所,舒城县杭埠镇营业所,杭埠镇营业所,0
341523019,3,341523,3415,舒城县百神庙营业所,舒城县百神庙营业所,百神庙营业所,0
341523020,3,341523,3415,舒城县张母桥营业所,舒城县张母桥营业所,张母桥营业所,0
341523021,3,341523,3415,舒城县棠树乡营业所,舒城县棠树乡营业所,棠树乡营业所,0
341523022,3,341523,3415,舒城县万佛湖营业所,舒城县万佛湖营业所,万佛湖营业所,0
341523023,3,341523,3415,舒城县阙店乡营业所,舒城县阙店乡营业所,阙店乡营业所,0
341523025,3,341523,3415,舒城县汤池镇营业所,舒城县汤池镇营业所,汤池镇营业所,0
341523026,3,341523,3415,舒城县河棚镇营业所,舒城县河棚镇营业所,河棚镇营业所,0
341523028,3,341523,3415,舒城县马河营业所,舒城县马河营业所,马河营业所,0
341524,2,341524,3415,金寨县,金寨县,金寨县,0
341524001,3,341524,3415,金寨县金江路营业所,金寨县金江路营业所,金江路营业所,0
341524003,3,341524,3415,金寨县江店营业所,金寨县江店营业所,江店营业所,0
341524004,3,341524,3415,金寨县青山营业所,金寨县青山营业所,青山营业所,0
341524006,3,341524,3415,金寨县古碑镇营业所,金寨县古碑镇营业所,古碑镇营业所,0
341524007,3,341524,3415,金寨县斑竹园营业所,金寨县斑竹园营业所,斑竹园营业所,0
341524008,3,341524,3415,金寨县南溪镇营业所,金寨县南溪镇营业所,南溪镇营业所,0
341524009,3,341524,3415,金寨县双河镇营业所,金寨县双河镇营业所,双河镇营业所,0
341524011,3,341524,3415,金寨县白塔畈营业所,金寨县白塔畈营业所,白塔畈营业所,0
341524012,3,341524,3415,金寨县金顾路营业所,金寨县金顾路营业所,金顾路营业所,0
341524014,3,341524,3415,金寨县吴家店营业所,金寨县吴家店营业所,吴家店营业所,0
341524017,3,341524,3415,金寨县汤家汇镇营业所,金寨县汤家汇镇营业所,汤家汇镇营业所,0
341524018,3,341524,3415,金寨县关庙乡营业所,金寨县关庙乡营业所,关庙乡营业所,0
341524019,3,341524,3415,金寨县天堂寨镇营业所,金寨县天堂寨镇营业所,天堂寨镇营业所,0
341525,2,341525,3415,霍山县,霍山县,霍山县,0
341525002,3,341525,3415,霍山县古城营业所,霍山县古城营业所,古城营业所,0
341525003,3,341525,3415,霍山县诸佛庵营业所,霍山县诸佛庵营业所,诸佛庵营业所,0
341525004,3,341525,3415,霍山县落儿岭镇营业所,霍山县落儿岭镇营业所,落儿岭镇营业所,0
341525005,3,341525,3415,霍山县迎驾厂营业所,霍山县迎驾厂营业所,迎驾厂营业所,0
341525006,3,341525,3415,霍山县开发区营业所,霍山县开发区营业所,开发区营业所,0
341525007,3,341525,3415,霍山县佛子岭营业所,霍山县佛子岭营业所,佛子岭营业所,0
341525008,3,341525,3415,霍山县漫水河镇营业所,霍山县漫水河镇营业所,漫水河镇营业所,0
341525009,3,341525,3415,霍山县磨子潭镇营业所,霍山县磨子潭镇营业所,磨子潭镇营业所,0
